NO	ID	GN	AGE	EDU	HHM	HHW	IOPW	IRTEH	RESTEHP	IWORK	IWTEH	IWTEHP	ITT	HHINC	IEVAL	PHU	IMOBILE	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto1	StressfulWhilePassanger1	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	RHUSE1	RHUSE21	RHUSE31	RHUSE4	RHUSE5	RHUSE6	HHCOW	CAR_TT	CAR_CO	CAR_WT	PT_TT	PT_CO	PT_WT	AT_TT	AT_CO	AT_WT	T_TT	T_CO	T_WT	AirportToHotelCHOICE	WILLP	MEHTR	EMTR	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter1	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk1	EconomicalSatisfied	YearUsingAT	TechnologyMatter	PreferAuto	RHUSE2	RHUSE3	SharingTripIsOk	StressfulWhilePassanger	SC1	SC2	SC3	SC4	SC5	SC6
1570	262	1	3	2	4	2	1	2	0	1	2	99	1	4	3	2	2	4	2	5	5	5	2	2	2	2	2	4	4	2	4	4	3	4	4	4	4	4	4	3	4	1	1	1	99	99	99	99	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	3	1	2	1	5	5	4	4	4	4	2	4	2	2	4	2	1	4	2	99	99	4	2	0	0	0	1	0	0
1571	262	1	3	2	4	2	1	2	0	1	2	99	1	4	3	2	2	4	2	5	5	5	2	2	2	2	2	4	4	2	4	4	3	4	4	4	4	4	4	3	4	1	1	1	99	99	99	99	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	2	1	5	5	4	4	4	4	2	4	2	2	4	2	1	4	2	99	99	4	2	0	0	0	0	1	0
1572	262	1	3	2	4	2	1	2	0	1	2	99	1	4	3	2	2	4	2	5	5	5	2	2	2	2	2	4	4	2	4	4	3	4	4	4	4	4	4	3	4	1	1	1	99	99	99	99	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	3	1	2	1	5	5	4	4	4	4	2	4	2	2	4	2	1	4	2	99	99	4	2	0	0	0	0	0	1
1573	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	75	70	7	110	20	20	20	600	10	70	120	5	4	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	1	0	0	0	0	0
1574	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	75	130	5	120	15	30	20	300	10	70	95	10	2	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	0	1	0	0	0	0
1575	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	60	95	5	110	20	30	20	400	5	70	120	10	2	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	0	0	1	0	0	0
1576	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	100	95	10	85	15	30	20	600	5	110	95	10	2	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	0	0	0	1	0	0
1577	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	60	70	5	120	15	30	15	600	7	70	95	5	2	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	0	0	0	0	1	0
1578	263	1	3	2	2	2	5	2	5	3	2	99	2	2	4	3	2	4	4	2	2	1	4	1	1	1	1	1	2	1	4	5	3	2	4	5	1	4	5	4	2	1	1	1	99	99	3	99	99	99	0	100	95	15	85	10	20	15	600	7	110	150	10	1	1	0	0	4	5	5	5	5	5	2	5	2	5	5	1	5	5	1	99	3	5	1	0	0	0	0	0	1
1579	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	75	70	7	110	20	20	20	600	10	70	120	5	1	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	1	0	0	0	0	0
1580	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	75	130	5	120	15	30	20	300	10	70	95	10	1	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	0	1	0	0	0	0
1581	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	60	95	5	110	20	30	20	400	5	70	120	10	2	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	0	0	1	0	0	0
1582	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	100	95	10	85	15	30	20	600	5	110	95	10	3	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	0	0	0	1	0	0
1583	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	60	70	5	120	15	30	15	600	7	70	95	5	3	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	0	0	0	0	1	0
1584	264	1	3	2	2	2	4	2	1	5	2	99	1	2	3	2	3	2	1	2	5	5	1	5	4	1	5	1	3	1	4	4	2	2	2	5	4	1	2	2	4	1	1	3	99	99	3	99	99	6	1	100	95	15	85	10	20	15	600	7	110	150	10	3	3	0	0	5	5	5	5	5	5	1	5	4	5	1	1	5	5	4	99	3	1	1	0	0	0	0	0	1
1585	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	75	70	7	110	20	20	20	600	10	70	120	5	1	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	1	0	0	0	0	0
1586	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	75	130	5	120	15	30	20	300	10	70	95	10	1	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	0	1	0	0	0	0
1587	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	60	95	5	110	20	30	20	400	5	70	120	10	2	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	0	0	1	0	0	0
1588	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	100	95	10	85	15	30	20	600	5	110	95	10	4	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	0	0	0	1	0	0
1589	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	60	70	5	120	15	30	15	600	7	70	95	5	1	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	0	0	0	0	1	0
1590	265	2	3	2	3	2	5	2	0	2	2	99	1	4	2	2	1	4	5	5	4	1	4	2	2	1	2	4	4	1	5	5	2	5	4	5	4	5	5	1	3	3	1	3	99	99	3	99	99	99	2	100	95	15	85	10	20	15	600	7	110	150	10	3	2	0	0	5	5	5	1	3	5	1	4	2	5	2	2	6	4	2	99	3	2	1	0	0	0	0	0	1
1591	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	75	70	7	110	20	20	20	600	10	70	120	5	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	1	0	0	0	0	0
1592	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	75	130	5	120	15	30	20	300	10	70	95	10	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	0	1	0	0	0	0
1593	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	60	95	5	110	20	30	20	400	5	70	120	10	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	0	0	1	0	0	0
1594	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	100	95	10	85	15	30	20	600	5	110	95	10	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	0	0	0	1	0	0
1595	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	60	70	5	120	15	30	15	600	7	70	95	5	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	0	0	0	0	1	0
1596	266	1	3	3	2	2	5	1	1	2	1	7	2	6	3	3	2	2	5	2	2	2	5	5	5	1	4	1	1	4	5	4	4	5	5	5	5	5	5	1	4	1	1	3	1	99	3	99	99	6	1	100	95	15	85	10	20	15	600	7	110	150	10	1	5	4	0	5	5	2	1	5	5	2	5	2	2	5	2	99	5	4	2	3	2	4	0	0	0	0	0	1
1597	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	1	0	0	0	0	0
1598	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	0	1	0	0	0	0
1599	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	4	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	0	0	1	0	0	0
1600	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	0	0	0	1	0	0
1601	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	0	0	0	0	1	0
1602	267	2	3	2	2	2	6	1	0	3	2	99	4	5	3	4	1	2	4	2	2	4	4	5	5	5	2	1	1	1	5	5	4	4	4	5	4	2	4	1	2	2	2	4	1	99	3	99	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	0	0	5	4	2	4	1	5	2	5	5	2	2	1	1	5	5	99	3	2	5	0	0	0	0	0	1
1603	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	1	0	0	0	0	0
1604	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	1	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	0	1	0	0	0	0
1605	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	0	0	1	0	0	0
1606	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	0	0	0	1	0	0
1607	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	3	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	0	0	0	0	1	0
1608	268	1	3	2	5	4	3	2	1	2	2	99	1	1	3	3	2	4	2	2	4	4	4	4	2	2	4	2	2	2	4	4	2	4	2	4	4	4	4	3	6	1	2	2	1	2	99	4	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	3	3	4	4	1	3	3	5	3	3	3	3	3	3	3	3	6	3	2	2	99	3	2	0	0	0	0	0	1
1609	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	75	70	7	110	20	20	20	600	10	70	120	5	2	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	1	0	0	0	0	0
1610	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	75	130	5	120	15	30	20	300	10	70	95	10	2	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	0	1	0	0	0	0
1611	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	60	95	5	110	20	30	20	400	5	70	120	10	4	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	0	0	1	0	0	0
1612	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	100	95	10	85	15	30	20	600	5	110	95	10	4	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	0	0	0	1	0	0
1613	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	60	70	5	120	15	30	15	600	7	70	95	5	4	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	0	0	0	0	1	0
1614	269	1	3	2	5	5	5	2	5	7	99	99	1	2	3	2	2	4	5	5	5	5	5	4	4	1	4	2	4	2	4	4	4	4	4	5	5	5	4	1	4	1	1	3	1	99	99	99	99	99	2	100	95	15	85	10	20	15	600	7	110	150	10	4	3	0	0	5	5	5	5	5	5	5	4	4	4	4	1	5	4	4	99	99	4	1	0	0	0	0	0	1
1615	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	1	0	0	0	0	0
1616	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	0	1	0	0	0	0
1617	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	0	0	1	0	0	0
1618	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	0	0	0	1	0	0
1619	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	0	0	0	0	1	0
1620	270	2	3	3	4	1	2	1	5	4	1	5	99	2	4	2	1	4	3	4	2	5	4	5	5	2	3	1	2	3	5	5	1	1	5	5	4	4	5	3	4	4	1	2	99	99	99	4	5	6	1	100	95	15	85	10	20	15	600	7	110	150	10	1	1	0	0	5	5	5	5	5	5	2	5	5	5	5	4	0	5	4	2	99	2	4	0	0	0	0	0	1
1621	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	75	70	7	110	20	20	20	600	10	70	120	5	1	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	1	0	0	0	0	0
1622	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	75	130	5	120	15	30	20	300	10	70	95	10	3	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	0	1	0	0	0	0
1623	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	60	95	5	110	20	30	20	400	5	70	120	10	3	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	0	0	1	0	0	0
1624	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	100	95	10	85	15	30	20	600	5	110	95	10	4	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	0	0	0	1	0	0
1625	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	60	70	5	120	15	30	15	600	7	70	95	5	1	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	0	0	0	0	1	0
1626	271	1	3	3	3	1	4	1	4	3	1	3	1	4	2	2	2	4	2	4	3	2	5	4	5	2	1	2	1	3	3	4	3	4	3	3	2	5	4	1	4	1	2	1	1	99	99	99	99	6	2	100	95	15	85	10	20	15	600	7	110	150	10	4	99	0	0	3	3	3	3	3	3	5	3	1	5	3	3	0	3	5	99	99	3	2	0	0	0	0	0	1
1627	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	1	0	0	0	0	0
1628	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	3	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	0	1	0	0	0	0
1629	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	0	0	1	0	0	0
1630	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	1	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	0	0	0	1	0	0
1631	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	0	0	0	0	1	0
1632	272	1	3	2	5	4	5	1	13	1	1	6	2	5	3	2	2	2	4	4	2	2	4	4	4	5	4	2	2	3	5	5	2	5	5	5	4	4	5	3	1	1	1	4	99	99	3	99	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	1	5	0	0	5	5	5	5	5	5	2	5	5	5	4	2	99	5	4	99	3	2	4	0	0	0	0	0	1
1633	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	1	0	0	0	0	0
1634	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	3	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	0	1	0	0	0	0
1635	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	3	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	0	0	1	0	0	0
1636	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	0	0	0	1	0	0
1637	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	0	0	0	0	1	0
1638	273	1	3	3	4	1	6	2	5	1	2	99	1	2	3	3	2	4	2	2	2	4	2	4	2	4	4	1	3	1	2	4	4	4	4	4	4	4	4	1	4	5	2	3	99	2	3	99	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	0	0	4	4	4	2	4	4	4	4	3	2	1	2	5	4	2	2	3	1	4	0	0	0	0	0	1
1639	274	1	3	2	2	1	3	2	6	7	99	99	99	2	4	2	2	4	3	4	4	4	4	4	2	3	3	4	2	1	3	3	3	4	3	4	4	3	4	8	4	2	2	4	1	99	3	99	99	6	1	75	70	7	110	20	20	20	600	10	70	120	5	3	5	0	0	4	4	4	4	4	4	2	4	3	4	3	1	5	4	2	99	3	3	3	1	0	0	0	0	0
1640	274	1	3	2	2	1	3	2	6	7	99	99	99	2	4	2	2	4	3	4	4	4	4	4	2	3	3	4	2	1	3	3	3	4	3	4	4	3	4	8	4	2	2	4	1	99	3	99	99	6	1	75	130	5	120	15	30	20	300	10	70	95	10	3	5	0	0	4	4	4	4	4	4	2	4	3	4	3	1	5	4	2	99	3	3	3	0	1	0	0	0	0
