NO.	GN	AGE	EDU	HHM	HHW	IWORK	IOPW	IRTEH	RESTEHP	IWTEH	ITT	HHINC	IEVAL	PHU	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	HHCOW	WILLP	W_CAR_TT	W_CAR_CO	W_CAR_WT	W_PT_TT	W_PT_CO	W_PT_WT	W_AT_TT	W_AT_CO	W_AT_WT	W_T_TT	W_T_CO	W_T_WT	WorkTrip_CHOICE	MEHTR	EMTR	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto	StressfulWhilePassanger	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk	EconomicalSatisfied
1223	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	1	50	30	0	105	10	25	15	600	7	70	100	5	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
1224	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	1	90	50	4	70	5	15	15	600	7	90	150	10	4	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
1225	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	75	30	2	85	15	15	20	400	10	70	120	5	1	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1226	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	75	70	0	105	10	25	20	400	10	70	100	10	4	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1227	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	50	50	2	85	15	25	20	400	5	70	120	10	4	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1228	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	90	50	4	70	10	25	20	600	5	90	100	10	4	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1229	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	50	30	0	105	10	25	15	600	7	70	100	5	4	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1230	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	3	90	50	4	70	5	15	15	600	7	90	150	10	4	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
1231	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1232	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1233	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1234	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1235	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1236	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
1237	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1238	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	75	70	0	105	10	25	20	400	10	70	100	10	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1239	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1240	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1241	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	50	30	0	105	10	25	15	600	7	70	100	5	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1242	2	3	3	1	1	1	4	2	0	2	1	7	3	2	1	4	1	1	4	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	2	0	4	4	4	3	3	2	4	3	4	4	1	2	4	5	5	3	3	4	4	4	4	4	4	4	2	2	4	4	2	4	2	2	4	3
1243	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1244	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1245	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1246	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1247	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1248	2	3	3	5	4	4	6	1	11	1	1	4	3	3	4	3	1	1	1	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	4	0	3	2	3	4	2	4	2	4	1	4	3	2	1	3	3	4	5	4	5	3	3	3	5	2	3	5	3	5	4	4	3	4	2	4
1249	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1250	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1251	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1252	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1253	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1254	1	3	3	4	2	4	2	1	13	1	2	5	2	2	3	4	1	1	3	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	5	2	4	4	5	2	5	5	2	5	2	4	2	4	4	3	4	4	4	3	2	4	5	5	5	5	3	5	2	4	3	5	5	2
1255	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1256	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	75	70	0	105	10	25	20	400	10	70	100	10	2	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1257	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1258	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1259	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1260	1	3	2	4	3	2	5	1	14	1	2	6	3	3	3	4	1	1	1	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	4	2	3	4	3	2	4	4	2	5	3	4	2	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4
1261	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1262	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1263	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1264	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1265	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1266	2	3	3	3	3	2	5	1	20	1	3	5	3	3	3	1	1	1	3	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	4	2	4	5	5	3	4	3	1	2	2	3	1	5	5	4	3	4	5	4	5	3	5	5	5	3	5	5	3	5	3	4	5	2
1267	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1268	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1269	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1270	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1271	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1272	2	3	2	3	1	1	7	1	2	1	2	5	2	2	1	4	3	1	2	3	1	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	3	4	5	5	5	3	4	4	2	2	2	3	4	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4
1273	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	75	30	2	85	15	15	20	400	10	70	120	5	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1274	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	75	70	0	105	10	25	20	400	10	70	100	10	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1275	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	50	50	2	85	15	25	20	400	5	70	120	10	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1276	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	90	50	4	70	10	25	20	600	5	90	100	10	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1277	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	50	30	0	105	10	25	15	600	7	70	100	5	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1278	2	3	1	5	2	2	5	1	7	1	1	7	2	2	4	9	1	1	1	2	1	90	50	4	70	5	15	15	600	7	90	150	10	2	1	0	5	5	5	1	3	4	4	3	1	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	1	5	4	1	5	3
1279	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	75	30	2	85	15	15	20	400	10	70	120	5	2	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1280	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1281	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	50	50	2	85	15	25	20	400	5	70	120	10	3	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1282	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	90	50	4	70	10	25	20	600	5	90	100	10	2	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1283	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1284	2	3	3	4	2	2	6	2	0	2	2	4	2	2	5	1	1	2	4	2	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	2	2	1	4	4	3	4	3	1	3	1	2	1	2	2	3	2	4	2	4	4	3	5	2	3	1	3	4	2	4	4	5	4	3
1285	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1286	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	75	70	0	105	10	25	20	400	10	70	100	10	2	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1287	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	50	50	2	85	15	25	20	400	5	70	120	10	2	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1288	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1289	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	50	30	0	105	10	25	15	600	7	70	100	5	2	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1290	1	3	2	2	1	8	2	1	13	99	3	4	2	4	4	3	1	1	1	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	5	3	4	4	4	4	2	2	3	4	4	4	3	3	3	4	4	3	4	2	4	4	4	3	3	4	3	5	4	4	3	4	2	2
1291	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1292	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	75	70	0	105	10	25	20	400	10	70	100	10	4	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1293	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	50	50	2	85	15	25	20	400	5	70	120	10	4	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1294	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1295	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1296	1	3	2	4	4	2	5	2	20	2	1	2	3	3	7	2	3	1	5	2	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	5	1	2	3	4	3	5	3	1	1	4	3	3	5	5	3	3	4	5	5	2	5	5	5	4	4	4	4	2	4	1	4	5	1
1297	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	75	30	2	85	15	15	20	400	10	70	120	5	3	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1298	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	75	70	0	105	10	25	20	400	10	70	100	10	3	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1299	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	50	50	2	85	15	25	20	400	5	70	120	10	3	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1300	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	90	50	4	70	10	25	20	600	5	90	100	10	3	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1301	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1302	2	3	2	3	2	5	5	1	1	1	2	4	3	3	1	4	3	1	3	2	1	90	50	4	70	5	15	15	600	7	90	150	10	1	2	1	4	4	2	5	4	2	4	4	4	4	2	2	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	2
1303	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	75	30	2	85	15	15	20	400	10	70	120	5	2	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1304	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	75	70	0	105	10	25	20	400	10	70	100	10	1	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1305	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	50	50	2	85	15	25	20	400	5	70	120	10	3	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1306	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	90	50	4	70	10	25	20	600	5	90	100	10	2	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1307	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	50	30	0	105	10	25	15	600	7	70	100	5	1	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1308	1	3	3	4	3	4	4	1	1	1	1	4	2	3	2	3	2	1	4	2	3	90	50	4	70	5	15	15	600	7	90	150	10	4	0	1	2	4	2	3	3	3	2	2	3	4	2	2	3	3	4	3	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	1
1309	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1310	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1311	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1312	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1313	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1314	2	3	3	3	3	3	5	1	11	1	2	4	2	1	1	2	2	1	3	2	1	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	4	2	4	2	1	4	2	4	2	5	2	2	2	4	4	5	5	5	4	4	4	5	2	2	4	4	4	4	1	4	2	4	2	2
1315	2	3	2	3	2	1	6	1	12	1	1	6	2	2	5	1	1	1	4	3	1	75	30	2	85	15	15	20	400	10	70	120	5	3	2	0	3	4	1	3	2	3	2	5	4	2	2	2	2	4	5	3	3	2	4	4	4	5	4	4	2	4	4	4	4	2	2	4	4	3
