NO	GN	AGE	EDU	HHM	HHW	IWORK	IOPW	IRTEH	RESTEHP	IWTEH	ITT	HHINC	IEVAL	PHU	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	HHCOW	CAR_TT	CAR_CO	CAR_WT	PT_TT	PT_CO	PT_WT	AT_TT	AT_CO	AT_WT	T_TT	T_CO	T_WT	AirportToHotelCHOICE	WILLP	W_CAR_TT	W_CAR_CO	W_CAR_WT	W_PT_TT	W_PT_CO	W_PT_WT	W_AT_TT	W_AT_CO	W_AT_WT	W_T_TT	W_T_CO	W_T_WT	WorkTrip_CHOICE	REC_CAR_TT	REC_CAR_CO	REC_CAR_WT	REC_AT_TT	REC_AT_CO	REC_AT_WT	REC_T_TT	REC_T_CO	REC_T_WT	RecTripCHOICE	ID	MEHTR	EMTR	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto	StressfulWhilePassanger	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk	EconomicalSatisfied
1253	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	60	70	5	120	15	30	15	600	7	70	95	5	3	3	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	1	112	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
1254	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	100	95	15	85	10	20	15	600	7	110	150	10	3	3	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	112	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
1255	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	2	80	60	5	20	600	10	70	110	5	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1256	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	2	80	100	0	20	400	10	70	90	10	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1257	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	60	95	5	110	20	30	20	400	5	70	120	10	4	1	50	50	2	85	15	25	20	400	5	70	120	10	2	65	85	5	20	400	5	70	110	10	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1258	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1259	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	60	70	5	120	15	30	15	600	7	70	95	5	4	1	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1260	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	100	95	15	85	10	20	15	600	7	110	150	10	4	1	90	50	4	70	5	15	15	600	7	90	150	10	2	115	85	10	15	600	7	110	140	10	1	136	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
1261	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	75	70	7	110	20	20	20	600	10	70	120	5	3	3	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1262	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	75	130	5	120	15	30	20	300	10	70	95	10	3	3	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1263	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	60	95	5	110	20	30	20	400	5	70	120	10	2	3	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1264	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	100	95	10	85	15	30	20	600	5	110	95	10	3	3	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1265	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	60	70	5	120	15	30	15	600	7	70	95	5	3	3	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	1	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1266	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	100	95	15	85	10	20	15	600	7	110	150	10	1	3	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	143	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
1267	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1268	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1269	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1270	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	100	95	10	85	15	30	20	600	5	110	95	10	3	1	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	2	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1271	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	60	70	5	120	15	30	15	600	7	70	95	5	3	1	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1272	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	100	95	15	85	10	20	15	600	7	110	150	10	3	1	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	147	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
1273	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1274	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1275	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	60	95	5	110	20	30	20	400	5	70	120	10	4	1	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1276	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1277	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	60	70	5	120	15	30	15	600	7	70	95	5	4	1	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1278	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	152	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
1279	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	75	70	7	110	20	20	20	600	10	70	120	5	1	1	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1280	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	75	130	5	120	15	30	20	300	10	70	95	10	1	1	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1281	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1282	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1283	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	60	70	5	120	15	30	15	600	7	70	95	5	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1284	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	100	95	15	85	10	20	15	600	7	110	150	10	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	1	157	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
1285	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1286	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	1	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1287	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	2	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1288	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	2	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1289	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1290	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	2	160	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
1291	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	75	70	7	110	20	20	20	600	10	70	120	5	3	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1292	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	3	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1293	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1294	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	100	95	10	85	15	30	20	600	5	110	95	10	2	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	2	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1295	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1296	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	1	174	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
1297	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	75	70	7	110	20	20	20	600	10	70	120	5	1	1	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	2	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1298	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	75	130	5	120	15	30	20	300	10	70	95	10	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	3	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1299	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1300	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1301	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	60	70	5	120	15	30	15	600	7	70	95	5	3	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1302	1	1	1	3	1	4	4	2	5	2	1	2	3	3	7	3	1	2	4	0	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	2	191	0	0	5	4	3	2	5	3	5	2	3	2	4	3	4	5	4	4	4	4	5	5	2	2	5	5	5	5	5	5	3	5	5	4	4	1
1303	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	75	70	7	110	20	20	20	600	10	70	120	5	3	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	2	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1304	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1305	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	2	65	85	5	20	400	5	70	110	10	1	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1306	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	100	95	10	85	15	30	20	600	5	110	95	10	2	1	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	3	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1307	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	3	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1308	2	1	1	4	2	4	3	2	1	2	1	2	3	3	5	7	4	1	4	1	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	2	215	3	1	3	4	2	3	3	3	3	3	3	3	2	3	2	2	5	2	3	3	2	3	3	2	2	3	2	3	1	3	1	3	3	1	2	5
1309	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	75	70	7	110	20	20	20	600	10	70	120	5	2	4	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	2	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1310	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	75	130	5	120	15	30	20	300	10	70	95	10	2	4	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	1	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1311	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	60	95	5	110	20	30	20	400	5	70	120	10	4	4	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1312	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	100	95	10	85	15	30	20	600	5	110	95	10	2	4	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1313	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	60	70	5	120	15	30	15	600	7	70	95	5	4	4	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1314	1	1	1	4	1	4	1	2	4	2	1	1	4	4	3	4	3	1	2	1	100	95	15	85	10	20	15	600	7	110	150	10	3	4	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	3	246	4	2	3	3	4	4	5	4	5	4	2	3	3	5	3	3	4	4	4	3	4	3	3	4	1	5	3	3	4	3	5	5	3	3	3	3
1315	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	2	80	60	5	20	600	10	70	110	5	1	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1316	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	2	80	100	0	20	400	10	70	90	10	3	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1317	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	2	65	85	5	20	400	5	70	110	10	1	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1318	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	100	95	10	85	15	30	20	600	5	110	95	10	2	1	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	2	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1319	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	1	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1320	1	1	1	3	2	4	5	2	1	2	1	4	3	3	7	4	3	2	1	2	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	2	115	85	10	15	600	7	110	140	10	1	264	0	0	5	3	4	4	3	3	3	5	1	3	2	4	3	4	4	4	4	4	4	4	2	4	5	3	3	3	5	5	3	5	3	2	1	3
1321	1	1	1	2	1	4	6	1	19	1	2	3	3	2	3	3	1	1	4	1	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	269	0	0	1	4	3	1	1	1	1	4	2	2	1	1	3	4	4	4	3	4	5	4	4	5	5	5	5	5	5	5	3	4	5	5	1	1
